row_index,variety,approval_no,approval_year,level,province,is_hybrid,three_line,two_line,subspecies,season_hint,region_group,yield_2yr_kg_mu,yield_gain_pct,ck,yield_prod_kg_mu,gain_prod_pct,duration_d,duration_diff_d,plant_height_cm,panicles_10k_mu,panicle_len_cm,grains_per_panicle,seed_setting_pct,tgw_g,blast_index_mean,blast_index_max,neck_blast_loss_max_grade,blast_text,blb_grade,blb_text,bph_grade,heat_text,cold_text,head_rice_pct,chalkiness_deg_pct,chalky_grain_pct,amylose_pct,gel_mm,lw_ratio,alkali,quality_grade,quality_std,is_winall,applicant,source_text_len,region,season,breeding_system,applicant_type,n_applicants,quality_top2,neck_blast_ok,blast_susceptible_text,flag_yield_outlier,flag_duration_outlier
4183,晶两优534,国审稻20180044,2018.0,国审,,True,False,True,籼,双季,华南感光晚籼组,484.16,5.22,博优998,461.86,10.23,111.5,,105.9,16.7,23.2,153.3,84.4,23.2,,,3.0,中抗稻瘟病,,感白叶枯病,,,,70.3,1.1,9.0,15.4,78.0,3.1,,3.0,《优质稻谷》,False,,440,South China,Late,Two-line hybrid,Unknown,0,0.0,1.0,False,False,False
5359,望两优华占,国审稻20180045,2018.0,国审,,True,False,True,籼,双季,华南感光晚籼组,488.08,6.07,博优998,446.62,7.13,109.9,,103.4,18.0,23.9,152.9,83.6,22.2,,,3.0,中抗稻瘟病,,感白叶枯病,,,,65.0,1.0,8.0,13.4,81.0,3.4,,,,False,,400,South China,Late,Two-line hybrid,Unknown,0,,1.0,False,False,False
6829,晶两优336,国审稻20180046,2018.0,国审,,True,False,True,籼,双季,华南感光晚籼组,476.09,3.49,博优998,445.53,6.98,112.6,,108.4,17.2,23.4,157.1,80.1,23.3,,,5.0,中感稻瘟病,,高感白叶枯病,,,,74.2,2.5,14.0,20.0,55.0,3.1,,2.0,《优质稻谷》,False,,442,South China,Late,Two-line hybrid,Unknown,0,1.0,1.0,True,False,False
6782,荃优金三,国审稻20180047,2018.0,国审,,True,True,False,籼,双季,华南感光晚籼组,472.27,2.66,博优998,433.93,3.89,113.8,,110.5,14.7,25.3,177.0,79.6,25.8,,,7.0,,,中感白叶枯病,,,,67.8,2.5,15.0,20.0,70.0,3.1,,2.0,《优质稻谷》,False,,434,South China,Late,Three-line hybrid,Unknown,0,1.0,0.0,False,False,False
6395,秀优71207,国审稻20180048,2018.0,国审,,True,True,False,粳,单季,单季晚粳组,671.31,6.37,嘉优5号,665.68,9.31,156.5,,111.3,14.1,19.5,241.5,85.6,25.9,,,5.0,中感稻瘟病,,中感白叶枯病,,,,66.8,3.0,20.0,15.8,69.0,2.0,,2.0,《优质稻谷》,False,,453,Other/Unspecified,Late,Three-line hybrid,Unknown,0,1.0,1.0,True,False,False
5332,甬优7872,国审稻20180049,2018.0,国审,,True,True,False,粳,单季,单季晚粳组,713.32,13.02,嘉优5号,655.8,7.69,156.0,,125.0,15.7,22.4,278.8,83.1,23.0,,,5.0,中感稻瘟病,,感白叶枯病,,,,72.9,2.9,18.0,15.8,75.0,2.3,,2.0,《优质稻谷》,False,,458,Other/Unspecified,Late,Three-line hybrid,Unknown,0,1.0,1.0,True,False,False
5692,隆两优黄莉占,国审稻20180050,2018.0,国审,,True,False,True,籼,中稻,武陵山区中籼组,632.72,,Ⅱ优264,588.32,4.28,148.8,0.7,120.0,17.2,23.7,180.3,85.0,25.8,2.15,2.3,,抗稻瘟病,,,,,耐冷性为敏感型,66.1,7.1,16.0,14.9,68.0,3.2,,,,False,,418,Wuling Mountains,Single/Mid,Two-line hybrid,Unknown,0,,,False,False,False
3611,神9优28,国审稻20180051,2018.0,国审,,True,True,False,籼,中稻,武陵山区中籼组,637.58,,Ⅱ优264,602.48,6.78,142.0,-6.1,113.5,16.7,24.6,191.4,85.7,24.8,3.25,4.0,,中感稻瘟病,,,,,耐冷性为中间型,61.9,5.1,16.0,16.0,57.0,3.2,,,,False,,417,Wuling Mountains,Single/Mid,Three-line hybrid,Unknown,0,,,True,False,False
6268,天隆粳71,国审稻20180052,2018.0,国审,,False,False,False,粳,,黄淮粳稻组,665.01,5.02,徐稻3号,654.94,4.33,156.2,,96.3,19.2,16.6,168.5,84.6,27.0,4.0,4.6,,中感稻瘟病,,,,,,68.0,4.5,21.3,17.0,65.0,,,3.0,《优质稻谷》,False,,405,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,0.0,,True,False,False
6542,裕粳136,国审稻20180053,2018.0,国审,,False,False,False,粳,,黄淮粳稻组,640.1,1.65,徐稻3号,642.7,4.67,156.2,,103.6,21.2,16.6,146.2,87.7,24.7,,,5.0,中感稻瘟病,,,,,,67.9,2.4,12.0,16.8,71.0,1.8,,2.0,《优质稻谷》,False,,412,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
3446,华粳9号,国审稻20180054,2018.0,国审,,False,False,False,粳,,黄淮粳稻组,662.36,7.39,徐稻3号,667.42,6.32,154.0,,99.2,20.4,16.6,157.0,88.2,24.9,,,5.0,中感稻瘟病,,,,,,71.0,4.4,26.0,16.3,60.0,2.1,,3.0,《食用稻品种品质》,False,,418,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
5211,淮稻268,国审稻20180055,2018.0,国审,,False,False,False,粳,,黄淮粳稻组,650.27,5.74,徐稻3号,649.85,5.83,156.5,,103.8,22.6,16.5,149.1,87.3,24.5,,,5.0,中感稻瘟病,,,,,,70.6,3.8,17.7,16.5,71.0,1.9,,3.0,《食用稻品种品质》,False,,433,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
4427,垦稻808,国审稻20180056,2018.0,国审,,False,False,False,粳,,黄淮粳稻组,659.13,6.56,徐稻3号,654.97,7.43,157.1,,99.7,21.4,17.2,146.7,90.3,25.1,,,5.0,中感稻瘟病,,,,,,72.5,3.9,19.3,15.5,77.0,1.8,,3.0,《食用稻品种品质》,False,,420,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
4062,泗稻16号,国审稻20180057,2018.0,国审,,False,False,False,粳,,黄淮粳稻组,648.01,5.38,徐稻3号,657.37,7.06,156.2,,98.2,19.5,17.1,167.3,84.2,27.3,,,5.0,中感稻瘟病,,,,,,70.7,4.0,25.7,16.4,65.0,1.8,,3.0,《食用稻品种品质》,False,,420,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
4513,徐稻10号,国审稻20180058,2018.0,国审,,False,False,False,粳,,黄淮粳稻组,655.93,6.04,徐稻3号,651.98,6.94,155.6,,98.6,21.0,18.9,140.8,87.1,28.5,,,3.0,中抗稻瘟病,,,,,,73.8,2.3,13.3,16.0,67.0,2.2,,3.0,《食用稻品种品质》,False,,424,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,0.0,1.0,False,False,False
5013,中科盐1号,国审稻20180059,2018.0,国审,,False,False,False,粳,,国家黄淮粳稻组,,,徐稻3号,656.11,7.62,,,89.5,21.9,17.3,137.2,89.8,26.4,,,5.0,中感稻瘟病,,,,,,72.7,5.2,28.7,16.0,61.0,1.7,7.0,,,False,,510,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,,1.0,True,False,False
6893,润农粳1号,国审稻20180060,2018.0,国审,,False,False,False,粳,,京津塘粳稻组,689.31,8.08,津原45,618.65,4.16,175.5,,115.3,23.6,16.6,137.2,89.5,25.9,,,3.0,中抗稻瘟病,,,,,,68.0,4.7,29.7,16.7,74.0,,,3.0,《优质稻谷》,False,,410,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,0.0,1.0,False,False,False
4244,金粳818,国审稻20180061,2018.0,国审,,False,False,False,粳,,京津塘粳稻组,702.0,9.09,津原45,636.65,7.19,177.8,,107.1,24.0,15.4,120.9,90.7,28.1,,,5.0,中感稻瘟病,,,,,,72.7,1.6,9.3,16.0,70.0,1.7,,2.0,《食用稻品种品质》,False,,420,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
6317,津原985,国审稻20180062,2018.0,国审,,False,False,False,粳,,京津塘粳稻组,691.49,7.46,津原45,648.85,9.24,170.7,,97.9,17.9,18.6,159.6,90.7,26.9,,,5.0,中感稻瘟病,,,,,,69.5,4.7,23.0,15.9,71.0,1.9,,3.0,《食用稻品种品质》,False,,416,North/Huanghuai,Single/Mid,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
5670,天隆粳301,国审稻20180063,2018.0,国审,,False,False,False,粳,,中早粳稻晚熟组,662.27,0.93,津原85,590.2,5.76,160.9,,102.5,25.4,16.6,126.9,83.4,25.3,,,5.0,中感稻瘟病,,,,,,68.6,1.5,6.3,15.2,70.0,,,2.0,《优质稻谷》,False,,425,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
5404,津粳优919,国审稻20180064,2018.0,国审,,True,True,False,粳,,中早粳晚熟组,717.88,12.12,津原85,639.5,14.6,161.8,,116.0,20.4,22.9,172.3,88.3,25.2,,,5.0,中感稻瘟病,,,,,,68.8,5.7,32.3,14.5,77.0,2.1,,,,False,,390,Other/Unspecified,Early,Three-line hybrid,Unknown,0,,1.0,True,False,False
6993,京粳3号,国审稻20180065,2018.0,国审,,False,False,False,粳,,中早粳稻晚熟组,669.93,4.63,津原85,579.65,3.87,162.0,,102.8,24.4,17.7,141.6,82.6,25.4,,,5.0,中感稻瘟病,,,,,,66.5,3.8,22.0,15.9,78.0,1.9,,3.0,《食用稻品种品质》,False,,417,Other/Unspecified,Early,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
7073,吉农大1041,国审稻20180066,2018.0,国审,,False,False,False,粳,,中早粳中熟组,679.09,3.62,秋光,660.69,5.17,155.2,,101.6,30.9,18.0,130.1,84.2,21.9,,,3.0,中抗稻瘟病,,,,,,68.3,0.9,6.0,15.1,72.0,1.8,,1.0,《优质稻谷》,False,,392,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,False,False,False
6735,沈稻529,国审稻20180067,2018.0,国审,,False,False,False,粳,,中早粳稻中熟组,674.41,2.91,秋光,638.65,1.66,156.1,,106.3,27.0,16.7,121.3,88.7,26.2,,,5.0,中感稻瘟病,,,,,,68.2,0.8,5.0,15.9,73.0,2.3,,1.0,《优质稻谷》,False,,391,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
4553,天隆优649,国审稻20180068,2018.0,国审,,True,True,False,粳,,中早粳稻中熟组,706.52,7.81,秋光,658.25,4.78,150.7,,103.7,32.5,16.0,116.5,81.2,25.6,,,5.0,中感稻瘟病,,,,,,62.8,4.9,27.0,16.1,62.0,,,3.0,《优质稻谷》,False,,383,Other/Unspecified,Early,Three-line hybrid,Unknown,0,0.0,1.0,True,False,False
4367,吉洋100,国审稻20180069,2018.0,国审,,False,False,False,粳,,中早粳稻中熟组,689.63,5.6,秋光,667.28,6.22,152.6,,104.5,31.7,16.7,126.9,86.2,22.7,,,5.0,中感稻瘟病,,,,,,74.4,3.5,12.7,15.7,63.0,1.6,,3.0,《食用稻品种品质》,False,,399,Other/Unspecified,Early,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
5480,沈稻505,国审稻20180070,2018.0,国审,,False,False,False,粳,,中早粳稻中熟组,694.04,6.28,秋光,664.85,5.83,156.1,,91.9,34.6,14.9,113.7,80.9,24.6,,,5.0,中感稻瘟病,,,,,,72.6,2.0,9.7,16.0,70.0,1.7,,2.0,《食用稻品种品质》,False,,400,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
4148,中科发6号,国审稻20180071,2018.0,国审,,False,False,False,粳,,中早粳中熟组,679.78,4.1,秋光,643.64,2.45,152.6,,97.7,29.5,18.2,129.8,82.2,24.9,,,3.0,中抗稻瘟病,,,,,,71.2,1.6,8.0,15.2,70.0,2.6,7.0,2.0,《食用稻品种品质》,False,,423,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,False,False,False
5385,吉大319,国审稻20180072,2018.0,国审,,False,False,False,粳,,早粳晚熟组,654.97,1.75,吉玉粳,613.08,7.72,151.4,,107.4,28.5,17.4,118.4,90.0,23.5,,,5.0,中感稻瘟病,,,,,,70.2,1.6,8.7,15.1,70.0,,,2.0,《优质稻谷》,False,,389,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
5423,吉洋108,国审稻20180073,2018.0,国审,,False,False,False,粳,,早粳晚熟组,680.15,5.66,吉玉粳,632.92,11.21,151.1,,107.8,26.2,18.5,128.0,86.8,23.5,,,5.0,中感稻瘟病,,,,,,70.7,4.2,16.3,15.0,65.0,1.7,,3.0,《优质稻谷》,False,,395,Other/Unspecified,Early,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
5632,馨稻9号,国审稻20180074,2018.0,国审,,False,False,False,粳,,早粳晚熟组,674.08,4.72,吉玉粳,614.0,7.89,150.8,,112.7,25.3,21.0,128.8,88.3,24.4,,,5.0,中感稻瘟病,,,,,,72.2,1.7,11.3,15.6,70.0,2.0,,2.0,《优质稻谷》,False,,394,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
6390,吉大398,国审稻20180075,2018.0,国审,,False,False,False,粳,,早粳晚熟组,657.23,4.31,吉玉粳,611.52,7.45,150.3,,102.0,26.5,18.2,117.0,88.2,23.6,,,3.0,中抗稻瘟病,,,,,,69.1,4.2,25.3,15.7,66.0,1.7,,3.0,《食用稻品种品质》,False,,400,Other/Unspecified,Early,Inbred/Other,Unknown,0,0.0,1.0,False,False,False
3930,吉农大531,国审稻20180076,2018.0,国审,,False,False,False,粳,,早粳晚熟组,673.64,6.91,吉玉粳,646.16,13.54,151.0,,112.2,23.9,19.1,148.4,85.0,22.5,,,3.0,中抗稻瘟病,,,,,,69.5,3.2,17.0,15.3,68.0,1.7,,3.0,《食用稻品种品质》,False,,400,Other/Unspecified,Early,Inbred/Other,Unknown,0,0.0,1.0,False,False,False
3069,中科发5号,国审稻20180077,2018.0,国审,,False,False,False,粳,,早粳晚熟组,688.84,9.32,吉玉粳,653.68,14.86,150.1,,102.8,27.3,17.8,118.3,79.9,26.9,,,5.0,中感稻瘟病,,,,,,70.1,1.8,6.0,16.1,70.0,3.0,,2.0,《食用稻品种品质》,False,,412,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
6580,白粳2号,国审稻20180078,2018.0,国审,,False,False,False,粳,,早粳中熟组,583.25,7.97,龙稻20,599.1,10.23,143.0,,106.2,25.6,19.1,123.7,90.5,24.3,,,5.0,中感稻瘟病,,,,,,71.4,1.7,1.7,16.8,71.0,2.1,,2.0,《食用稻品种品质》,False,,400,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,True,False,False
6530,吉农大521,国审稻20180079,2018.0,国审,,False,False,False,粳,,早粳中熟组,579.24,7.23,龙稻20,593.9,9.26,144.7,,108.2,32.8,16.7,120.3,89.9,23.4,,,3.0,中抗稻瘟病,,,,,,71.8,1.0,5.0,15.7,73.0,1.8,,1.0,《食用稻品种品质》,False,,398,Other/Unspecified,Early,Inbred/Other,Unknown,0,1.0,1.0,False,False,False
5001,龙稻202,国审稻20180081,2018.0,国审,,False,False,False,粳,,早粳中熟组,592.33,9.66,龙稻20,615.7,13.28,143.4,,103.0,27.5,18.1,118.6,89.5,24.1,,,5.0,中感稻瘟病,,,,,,66.7,4.0,17.7,17.1,61.0,1.7,,3.0,《食用稻品种品质》,False,,398,Other/Unspecified,Early,Inbred/Other,Unknown,0,0.0,1.0,True,False,False
4923,荃9优801,国审稻20180082,2018.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,625.91,4.87,F优498,601.7,4.44,153.1,1.9,112.5,14.9,23.3,200.2,80.6,28.5,,,5.0,中感稻瘟病,,中感白叶枯病,9.0,,,61.5,5.0,20.0,15.9,68.0,3.0,,3.0,《食用稻品种品质》,False,,800,Upper Yangtze,Single/Mid,Three-line hybrid,Unknown,0,0.0,1.0,True,False,False
4630,和两优1086,国审稻20180083,2018.0,国审,,True,False,True,籼,中稻,长江上游中籼迟熟组,621.79,4.18,F优498,595.9,3.4,155.2,4.0,106.5,16.2,24.9,178.6,84.2,27.7,,,5.0,中感稻瘟病,,中感白叶枯病,,抽穗期耐热性较强,耐冷性中等,68.4,5.0,19.0,15.2,60.0,3.2,,3.0,《食用稻品种品质》,False,,844,Upper Yangtze,Single/Mid,Two-line hybrid,Unknown,0,0.0,1.0,True,False,False
6183,泰优187,国审稻20180087,2018.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,623.37,5.07,F优498,587.5,1.98,149.7,-1.6,112.5,13.9,26.1,219.5,84.3,26.3,,,,中抗稻瘟病,,,9.0,抽穗期耐热性较强,耐冷性弱,60.1,4.9,18.0,14.5,70.0,3.8,,,,False,,420,Upper Yangtze,Single/Mid,Three-line hybrid,Unknown,0,,,False,False,False
6220,正优538,国审稻20180088,2018.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,623.5,5.1,F优498,602.3,4.55,155.3,4.0,117.6,14.7,24.7,224.2,81.8,26.8,,,,中感稻瘟病,,,9.0,抽穗期耐热性中等,耐冷性较弱,60.4,4.4,18.0,15.6,67.0,3.3,,3.0,《食用稻品种品质》,False,,441,Upper Yangtze,Single/Mid,Three-line hybrid,Unknown,0,0.0,,True,False,False
5992,深两优31,国审稻20180089,2018.0,国审,,True,False,True,籼,中稻,长江上游中籼迟熟组,621.03,4.68,F优498,600.06,4.25,154.3,3.0,111.6,16.3,25.5,197.9,84.1,24.5,,,,中感稻瘟病,,,9.0,抽穗期耐热性较强,耐冷性中等,58.9,4.2,19.0,15.3,64.0,3.0,,3.0,《食用稻品种品质》,False,,440,Upper Yangtze,Single/Mid,Two-line hybrid,Unknown,0,0.0,,True,False,False
6443,大两优968,国审稻20180090,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,650.52,5.98,丰两优四号,648.88,10.9,136.4,,119.7,19.1,25.6,192.7,83.3,22.6,,,5.0,中感稻瘟病,,中感白叶枯病,,,,57.0,1.4,9.0,15.9,74.0,3.2,,3.0,《食用稻品种品质》,False,,442,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,0.0,1.0,True,False,False
6406,深两优8012,国审稻20180093,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,643.1,5.81,丰两优四号,615.43,5.18,134.5,,122.4,17.3,25.1,190.3,86.6,25.1,,,7.0,中感稻瘟病,,感白叶枯病,,抽穗期耐热性强,,49.2,2.1,18.0,20.6,68.0,3.1,,,,False,,421,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,,0.0,True,False,False
7599,湘两优华占,国审稻20180094,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,640.76,5.43,丰两优4号,618.11,5.64,134.5,,122.4,17.3,25.1,190.3,86.6,25.1,,,7.0,感稻瘟病,,中感白叶枯病,,,,60.1,3.4,15.0,20.7,81.0,3.3,,3.0,《食用稻品种品质》,False,,427,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,0.0,0.0,True,False,False
6603,N两优1133,国审稻20180095,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,645.72,6.24,丰两优四号,623.03,6.48,136.9,,125.4,17.2,27.0,186.9,84.5,26.4,,,7.0,感稻瘟病,5.0,中感白叶枯病,,抽穗期耐热性3级,,55.0,3.6,18.0,15.0,79.0,3.4,,3.0,《食用稻品种品质》,False,,445,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,0.0,0.0,True,False,False
6093,荃优665,国审稻20180096,2018.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,645.6,5.18,丰两优四号,620.43,6.03,135.2,,122.1,17.3,24.7,167.7,85.5,29.2,,,9.0,高感稻瘟病,,感白叶枯病,,抽穗期耐热性3级,,55.6,1.5,8.0,16.3,77.0,3.1,,2.0,《食用稻品种品质》,False,,443,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Unknown,0,1.0,0.0,True,False,False
7148,徽两优473,国审稻20180098,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,638.77,6.33,丰两优四号,653.52,8.62,133.5,,129.1,15.8,24.4,204.6,84.8,26.1,,,9.0,高感稻瘟病,,感白叶枯病,,,,58.3,14.1,45.0,17.9,39.0,2.9,,,,False,,422,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,,0.0,True,False,False
6971,星两优华占,国审稻20180099,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,645.49,7.97,丰两优四号,639.79,6.15,134.6,,121.4,17.7,25.0,212.1,81.9,23.1,,,5.0,中感稻瘟病,,感白叶枯病,,,,68.6,8.8,31.0,20.5,39.0,3.1,,,,False,,417,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,,1.0,True,False,False
6543,E两优78,国审稻20180101,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,616.16,3.29,丰两优四号,653.23,7.62,139.0,,125.8,15.4,25.5,183.3,81.8,30.2,,,7.0,感稻瘟病,,中感白叶枯病,,抽穗期耐热性中等,,45.9,10.2,42.0,15.2,58.0,3.3,,,,False,,420,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,,0.0,True,False,False
7521,梦两优1177,国审稻20180102,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,623.0,4.44,丰两优四号,654.71,7.86,137.2,,121.1,18.5,24.6,171.6,85.1,26.2,,,5.0,中感稻瘟病,,中感白叶枯病,,抽穗期耐热性较强,,56.2,5.3,19.0,13.8,80.0,3.0,,,,False,,420,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,,1.0,True,False,False
6565,荃优259,国审稻20180103,2018.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,670.11,6.26,丰两优四号,679.14,4.38,133.5,,124.8,16.7,26.1,201.8,85.6,25.6,,,5.0,中感稻瘟病,,中感白叶枯病,,抽穗期耐热性较强,,57.2,6.6,21.0,14.5,73.0,3.1,,,,False,,424,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Unknown,0,,1.0,True,False,False
5698,创两优669,国审稻20180104,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,660.8,8.94,丰两优四号,675.77,11.43,136.1,,118.2,17.3,24.9,209.7,87.2,24.0,,,9.0,高感稻瘟病,,感白叶枯病,,抽穗期耐热性中等,,61.8,3.2,15.0,15.1,82.7,3.2,,3.0,《食用稻品种品质》,False,,444,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,0.0,0.0,True,False,False
6374,荃优712,国审稻20180106,2018.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,641.19,5.87,丰两优四号,658.17,6.39,132.7,,130.0,15.0,27.2,189.8,82.6,30.4,,,9.0,高感稻瘟病,,感白叶枯病,,,,53.9,13.3,40.0,13.6,73.0,2.9,,,,False,,414,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Unknown,0,,0.0,True,False,False
7149,安两优586,国审稻20180107,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,642.69,6.12,丰两优四号,658.66,6.47,134.6,,130.8,14.8,26.3,202.3,83.1,28.8,,,7.0,感稻瘟病,,感白叶枯病,,,,60.9,10.8,36.0,13.7,72.0,3.1,,,,False,,410,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,,0.0,True,False,False
3512,欣两优2172,国审稻20180108,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,643.24,7.0,丰两优四号,638.55,5.95,136.8,,119.5,15.1,24.7,208.9,83.8,25.9,,,7.0,感稻瘟病,,感白叶枯病,,,,62.2,4.1,27.0,13.3,81.0,3.1,,,,False,,414,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,,0.0,True,False,False
6017,瑞两优9578,国审稻20180109,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,631.32,4.95,丰两优四号,634.53,5.28,135.1,,125.8,17.3,25.6,210.7,80.4,23.4,,,3.0,中抗稻瘟病,,中抗白叶枯病,,,,65.0,2.3,13.0,13.2,76.3,3.3,,,,False,,411,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,,1.0,False,False,False
7846,广两优815,国审稻20180111,2018.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,627.08,4.73,丰两优四号,636.06,5.53,131.7,,119.7,16.2,24.7,171.0,88.1,28.3,,,9.0,高感稻瘟病,,感白叶枯病,,抽穗期耐热性较强,,64.0,4.4,23.0,14.2,68.7,3.3,,3.0,《食用稻品种品质》,False,,445,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Unknown,0,0.0,0.0,True,False,False
5817,旌3优808,国审稻20180113,2018.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,656.13,7.9,丰两优四号,682.1,6.6,133.3,,127.0,16.0,25.3,215.1,80.2,25.5,,,5.0,中感稻瘟病,,中感白叶枯病,,抽穗期耐热性较弱,,68.4,6.4,21.0,13.3,74.0,3.2,,,,False,,413,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Unknown,0,,1.0,True,False,False
6629,泸优911,国审稻20180114,2018.0,国审,,True,True,False,籼,中籼,长江中下游中籼迟熟组,646.7,6.5,丰两优四号,696.6,8.9,128.1,,114.9,17.6,26.2,190.6,80.2,27.0,,,5.0,中感稻瘟病,,感白叶枯病,,抽穗期耐热性中等,,65.1,3.5,13.0,14.1,75.0,3.5,,3.0,《食用稻品种品质》,False,,439,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Unknown,0,0.0,1.0,True,False,False
5873,玖两优华占,国审稻20180117,2018.0,国审,,True,False,True,籼,双季,晚籼早熟组,594.81,6.77,五优308,556.33,4.96,115.8,,97.9,21.7,21.7,154.9,81.7,22.9,,,7.0,感稻瘟病,7.0,感白叶枯病,7.0,,耐冷性中等,65.0,1.1,6.0,20.9,52.0,3.1,,3.0,《食用稻品种品质》,False,,438,Other/Unspecified,Late,Two-line hybrid,Unknown,0,0.0,0.0,True,False,False
5717,秀优207,国审稻20180118,2018.0,国审,,True,True,False,粳,单季,单季晚粳组,688.5,13.7,嘉优5号,663.3,18.8,161.3,,112.4,12.8,19.6,258.1,87.6,25.5,,,3.0,中抗稻瘟病,,中感白叶枯病,,,,71.1,4.9,27.0,17.1,70.0,2.0,,3.0,《优质稻谷》,False,,431,Other/Unspecified,Late,Three-line hybrid,Unknown,0,0.0,1.0,False,False,False
5699,江两优7901,国审稻20180119,2018.0,国审,,True,False,True,粳,单季,单季晚粳组,738.6,16.7,嘉优5号,660.8,9.1,160.9,,117.7,16.5,21.1,260.4,80.1,24.1,,,,中感稻瘟病,,中抗白叶枯病,,,,70.5,3.0,19.0,16.0,78.0,2.1,,2.0,《优质稻谷》,False,,440,Other/Unspecified,Late,Two-line hybrid,Unknown,0,1.0,,True,False,False
4930,中禾优1号,国审稻20180121,2018.0,国审,,True,True,False,粳,,黄淮粳稻组,732.3,18.1,徐稻3号,753.6,20.8,158.5,,120.8,18.1,23.0,239.3,78.9,24.7,,,5.0,中感稻瘟病,,抗白叶枯病,,,,68.5,2.1,17.0,15.3,70.0,2.7,,2.0,《优质稻谷》,False,,420,North/Huanghuai,Single/Mid,Three-line hybrid,Unknown,0,1.0,1.0,True,False,False
